"community","year","month","median","mean","sum","count"
1,2016,7,5.5,8.85566757493188,16250.15,1835
1,2016,8,5.5,8.53766581632653,13387.06,1568
1,2016,9,5.25,7.09298997265269,7781.01,1097
1,2016,10,5.5,8.10288614938361,11173.88,1379
1,2016,11,5.25,7.43615720524017,8514.4,1145
1,2016,12,5.25,7.97353512705531,10668.59,1338
2,2016,1,4.85,9.20679792429793,30161.47,3276
2,2016,2,5,9.36721481962951,28822.92,3077
2,2016,3,5.25,9.03735932096825,28747.84,3181
2,2016,4,4.25,8.59586424072778,24566.98,2858
2,2016,5,4.5,8.68442477876106,22570.82,2599
2,2016,6,3.75,8.26755109624675,22247.98,2691
2,2016,7,3.75,8.63353839967833,21471.61,2487
2,2016,8,3.5,8.23778768956289,18469.12,2242
2,2016,9,4.25,9.41629805160611,17881.55,1899
2,2016,10,5,9.9863462289957,25555.06,2559
2,2016,11,3.75,8.32738834951456,17154.42,2060
2,2016,12,4,8.99288572698977,20225,2249
3,2016,1,5.45,8.52173774472606,56149.73,6589
3,2016,2,5.25,8.15910820648577,49313.65,6044
3,2016,3,5.25,8.16881323877069,51831.12,6345
3,2016,4,5.25,8.31196273900964,50860.9,6119
3,2016,5,5.5,8.48938026271472,50409.94,5938
3,2016,6,5.5,8.56565630114566,52336.16,6110
3,2016,7,5.5,8.92223480947477,51980.94,5826
3,2016,8,5.5,8.42402460456942,43139.43,5121
3,2016,9,5.5,8.51553613604157,36054.78,4234
3,2016,10,5.5,9.9091539050536,51765.42,5224
3,2016,11,5.5,9.10533173286774,41720.63,4582
3,2016,12,5.5,8.414744,42073.72,5000
4,2016,1,5.25,7.90047390841321,14837.09,1878
4,2016,2,5.25,7.41720455908818,12364.48,1667
4,2016,3,5.25,6.94447595561036,11263.94,1622
4,2016,4,5.5,8.38667088607595,13250.94,1580
4,2016,5,5.25,6.96897346368715,9979.57,1432
4,2016,6,5,6.63335403726708,8543.76,1288
4,2016,7,5.25,7.17517956903432,8990.5,1253
4,2016,8,5.25,7.44066562255286,9501.73,1277
4,2016,9,5,7.24248638838476,7981.22,1102
4,2016,10,5.25,7.03527877697842,7823.23,1112
4,2016,11,5.25,7.74248084291188,8083.15,1044
4,2016,12,5.25,7.44060995184591,9271,1246
5,2016,1,4.25,7.49657733537519,9790.53,1306
5,2016,2,4.75,6.8113268032057,7649.12,1123
5,2016,3,5,7.56421974522293,9500.66,1256
5,2016,4,4.75,6.76165644171779,7715.05,1141
5,2016,5,4.625,6.56959645669291,6674.71,1016
5,2016,6,5,7.55614035087719,7321.9,969
5,2016,7,4.75,7.42777880184332,8059.14,1085
5,2016,8,4.5,6.16990055248619,5583.76,905
5,2016,9,4.25,6.37860709592641,4854.12,761
5,2016,10,5,6.78056516724337,5878.75,867
5,2016,11,4.625,6.51975683890578,4290,658
5,2016,12,4.75,7.03530516431925,4495.56,639
6,2016,1,5.5,6.55298657351817,180095.73,27483
6,2016,2,5.5,6.14051586642299,147839.06,24076
6,2016,3,5.5,6.42124630716508,163016.18,25387
6,2016,4,5.5,6.18266378986867,164767.99,26650
6,2016,5,5.5,6.44525221991309,170573.6,26465
6,2016,6,5.75,6.44388896333021,144272.23,22389
6,2016,7,5.5,6.38399487780527,147068.09,23037
6,2016,8,5.75,6.41498696620693,135349.81,21099
6,2016,9,5.75,6.37766601850215,108235.37,16971
6,2016,10,5.5,6.26439032953804,124893.15,19937
6,2016,11,5.5,6.4053677849552,92218.08,14397
6,2016,12,5.5,6.12336008091706,90809.43,14830
7,2016,1,5.5,6.23546341759108,102866.44,16497
7,2016,2,5.5,6.27782283658932,89013.25,14179
7,2016,3,5.75,6.34657031149853,99019.19,15602
7,2016,4,5.75,6.36243807997864,95302.96,14979
7,2016,5,5.75,6.59756326083983,96469.57,14622
7,2016,6,6,6.77521190444055,100395.09,14818
7,2016,7,5.75,6.5315532789842,90533.86,13861
7,2016,8,5.75,6.53361316799001,73235.27,11209
7,2016,9,5.75,6.58262854088723,61580.49,9355
7,2016,10,5.75,6.54496329453894,73107.24,11170
7,2016,11,5.75,6.53407509968985,58989.63,9028
7,2016,12,5.5,6.50341109064866,63564.34,9774
8,2016,1,5.75,6.23309300423271,1135376.59,182153
8,2016,2,5.75,6.2139491882878,1140265.89,183501
8,2016,3,5.75,6.35924068896208,1278194.66,200998
8,2016,4,5.75,6.29916660552792,1287883.51,204453
8,2016,5,6,6.48525977759802,1330866.1,205214
8,2016,6,6,6.58827422779057,1321989.93,200658
8,2016,7,6,6.56761065243349,1287080.93,195974
8,2016,8,6,6.56030446560919,1155131.85,176079
8,2016,9,6,6.47415017310733,970520.43,149907
8,2016,10,6,6.59846936521111,1105065.46,167473
8,2016,11,6,6.53211815863467,998956.83,152930
8,2016,12,5.75,6.35026774172213,1056157.48,166317
9,2016,1,3.25,34.1071428571429,238.75,7
9,2016,2,3.25,6.30357142857143,88.25,14
9,2016,3,3.625,7.19642857142857,100.75,14
9,2016,4,3.25,4.86111111111111,43.75,9
9,2016,5,3.25,9.60714285714286,67.25,7
9,2016,6,3.5,10.125,141.75,14
9,2016,7,3.25,3.25,16.25,5
9,2016,8,4.625,7.125,57,8
9,2016,9,3.25,3.44444444444444,31,9
9,2016,10,4.25,9.27631578947368,176.25,19
9,2016,11,3.25,6.19230769230769,80.5,13
9,2016,12,3.25,4.2,21,5
10,2016,1,5.925,13.1608272058824,7159.49,544
10,2016,2,6.25,12.6451072124756,6486.94,513
10,2016,3,6.25,10.1661538461538,4493.44,442
10,2016,4,6.5,12.6977533039648,5764.78,454
10,2016,5,5.375,12.8598520710059,4346.63,338
10,2016,6,6.25,12.875011820331,5446.13,423
10,2016,7,6.5,13.7796304849885,5966.58,433
10,2016,8,4.875,11.5997810218978,3178.34,274
10,2016,9,6.5,17.2475432525952,4984.54,289
10,2016,10,6.75,14.7117824773414,4869.6,331
10,2016,11,5.5,12.5699101796407,4198.35,334
10,2016,12,7.625,15.0663793103448,6990.8,464
11,2016,1,5,6.63826229508197,4049.34,610
11,2016,2,5.5,7.26616977225673,3509.56,483
11,2016,3,5.75,7.37963691376702,4877.94,661
11,2016,4,5.5,6.84820652173913,3780.21,552
11,2016,5,5.25,6.61506469500924,3578.75,541
11,2016,6,5.5,6.42222996515679,3686.36,574
11,2016,7,5.25,8.78847826086957,4042.7,460
11,2016,8,5.5,7.23927947598253,3315.59,458
11,2016,9,5.5,6.94988262910798,2960.65,426
11,2016,10,5,6.62002262443439,2926.05,442
11,2016,11,5.75,8.017421875,4104.92,512
11,2016,12,5.5,7.08463541666667,2720.5,384
12,2016,1,3.25,5.93282828282828,587.35,99
12,2016,2,3.25,5.81359649122807,662.75,114
12,2016,3,3.25,19.0855670103093,1851.3,97
12,2016,4,3.25,7.08194444444444,764.85,108
12,2016,5,3.25,5.73625,688.35,120
12,2016,6,3.25,7.01201923076923,729.25,104
12,2016,7,3.25,9.38017543859649,1069.34,114
12,2016,8,3.25,22.8376344086022,2123.9,93
12,2016,9,3.25,18.8361016949153,1111.33,59
12,2016,10,3.25,15.1103225806452,1405.26,93
12,2016,11,3.25,16.5787735849057,1757.35,106
12,2016,12,3.25,7.55217391304348,521.1,69
13,2016,1,3.25,5.8323137254902,2974.48,510
13,2016,2,3.25,8.17102493074792,2949.74,361
13,2016,3,3.25,7.20379652605459,2903.13,403
13,2016,4,3.25,6.34533898305085,2246.25,354
13,2016,5,3.25,4.8919623655914,1819.81,372
13,2016,6,3.25,5.66697740112994,2006.11,354
13,2016,7,3.25,6.57613293051359,2176.7,331
13,2016,8,3.25,4.83180921052632,1468.87,304
13,2016,9,3.25,6.54520833333333,1570.85,240
13,2016,10,3.25,7.83872611464968,2461.36,314
13,2016,11,3.25,6.09561752988048,1530,251
13,2016,12,3.25,7.91867647058824,2153.88,272
14,2016,1,5,7.31017679558011,6615.71,905
14,2016,2,5,9.6062915601023,7512.12,782
14,2016,3,5,7.49863513513514,5548.99,740
14,2016,4,5,7.17352173913043,4949.73,690
14,2016,5,4.75,5.80405629139073,3505.65,604
14,2016,6,4.5,6.14943060498221,3455.98,562
14,2016,7,4.75,6.57284848484848,4338.08,660
14,2016,8,5,8.88861598440546,4559.86,513
14,2016,9,4.75,6.25795053003534,3542,566
14,2016,10,4.5,5.80960854092527,3265,562
14,2016,11,4.75,8.25915730337079,4410.39,534
14,2016,12,4.75,5.9136329588015,3157.88,534
15,2016,1,3.25,5.61955074875208,3377.35,601
15,2016,2,3.5,6.64851764705882,2825.62,425
15,2016,3,3.5,17.0044235924933,6342.65,373
15,2016,4,3.75,10.7338949671772,4905.39,457
15,2016,5,3.25,9.56404205607477,4093.41,428
15,2016,6,3.25,7.76626373626374,4240.38,546
15,2016,7,3.25,7.35145969498911,3374.32,459
15,2016,8,3.25,8.00378446115288,3193.51,399
15,2016,9,3.25,7.60383378016086,2836.23,373
15,2016,10,3.25,9.73089211618257,4690.29,482
15,2016,11,3.25,7.26817480719794,2827.32,389
15,2016,12,3.5,6.73271111111111,3029.72,450
16,2016,1,3.5,7.19816726897264,13942.85,1937
16,2016,2,3.25,10.4448353658537,17129.53,1640
16,2016,3,3.5,6.66162776780371,11131.58,1671
16,2016,4,3.75,7.50552614162806,11340.85,1511
16,2016,5,4.25,6.69443091905052,10998.95,1643
16,2016,6,3.5,6.33408476658477,10311.89,1628
16,2016,7,3.5,6.46188881869867,10229.17,1583
16,2016,8,3.25,7.50659268929504,11500.1,1532
16,2016,9,3.25,7.12265671641791,9544.36,1340
16,2016,10,3.25,6.18166868932039,10187.39,1648
16,2016,11,4,7.30868929198362,12490.55,1709
16,2016,12,4.25,7.15484488107549,13837.47,1934
17,2016,1,3.25,10.577619047619,444.26,42
17,2016,2,5,13.7824074074074,744.25,54
17,2016,3,6,29.4469047619048,2473.54,84
17,2016,4,8.125,14.380303030303,949.1,66
17,2016,5,9.25,16.6609375,1599.45,96
17,2016,6,6.75,13.6379518072289,1131.95,83
17,2016,7,6.25,10.6017543859649,604.3,57
17,2016,8,7.25,28.7408108108108,1063.41,37
17,2016,9,5.25,10.5967741935484,657,62
17,2016,10,4.375,12.2058823529412,415,34
17,2016,11,7.25,11.1102857142857,388.86,35
17,2016,12,6.25,8.25847457627119,487.25,59
18,2016,1,6.75,12.4,198.4,16
18,2016,2,4,7.77666666666667,116.65,15
18,2016,3,4.55,4.55,9.1,2
18,2016,4,8.475,14.32,143.2,10
18,2016,5,7.3,12.325,147.9,12
18,2016,6,5,9.97857142857143,69.85,7
18,2016,7,6.625,7.46875,59.75,8
18,2016,8,3.25,4.41666666666667,13.25,3
18,2016,9,4.125,37.9225,303.38,8
18,2016,10,3.25,14.4909090909091,159.4,11
18,2016,11,4.25,4.75,19,4
18,2016,12,3.25,8.45,42.25,5
19,2016,1,5.75,7.81806722689076,930.35,119
19,2016,2,5.25,7.5312925170068,1107.1,147
19,2016,3,5.5,7.00229357798165,763.25,109
19,2016,4,5.5,6.90080882352941,938.51,136
19,2016,5,6.125,7.42645161290323,920.88,124
19,2016,6,5.75,7.4921875,719.25,96
19,2016,7,5.625,8.2719298245614,943,114
19,2016,8,4.25,8.53318584070797,964.25,113
19,2016,9,5,6.49058823529412,551.7,85
19,2016,10,6.75,9.09168316831683,918.26,101
19,2016,11,6.25,10,1030,103
19,2016,12,6.25,6.98421052631579,663.5,95
20,2016,1,3.5,8.15933333333333,611.95,75
20,2016,2,3.75,12.5057777777778,562.76,45
20,2016,3,3.25,11.315,565.75,50
20,2016,4,3.25,5.90196078431373,301,51
20,2016,5,3.25,5.83928571428571,245.25,42
20,2016,6,3.25,5.95121951219512,244,41
20,2016,7,3.25,6.39772727272727,281.5,44
20,2016,8,3.25,7.51891891891892,278.2,37
20,2016,9,3.25,5.70689655172414,165.5,29
20,2016,10,3.25,4.43421052631579,84.25,19
20,2016,11,3.25,4.70238095238095,98.75,21
20,2016,12,3.75,11.1944444444444,100.75,9
21,2016,1,3.25,5.42618035190616,7401.31,1364
21,2016,2,3.25,5.65286184210526,6873.88,1216
21,2016,3,3.25,5.17491651205937,5578.56,1078
21,2016,4,3.25,4.97359241706161,5247.14,1055
21,2016,5,3.25,5.71672613737734,6408.45,1121
21,2016,6,3.25,5.15182648401827,5641.25,1095
21,2016,7,3.25,5.36554203539823,4850.45,904
21,2016,8,3.25,5.3660346695558,4952.85,923
21,2016,9,3.25,5.76519568151147,4272.01,741
21,2016,10,3.25,4.97351233671988,3426.75,689
21,2016,11,3.25,5.23108066971081,3436.82,657
21,2016,12,3.25,5.38552219321149,4125.31,766
22,2016,1,5.5,7.32469079939668,24281.35,3315
22,2016,2,5.5,6.54004953764861,19803.27,3028
22,2016,3,5.5,6.2719323509712,18727.99,2986
22,2016,4,5.575,6.93360788113695,21466.45,3096
22,2016,5,5.75,6.40421945309796,18501.79,2889
22,2016,6,5.5,7.03453686200378,18606.35,2645
22,2016,7,5.75,7.27207419226167,18231.09,2507
22,2016,8,5.5,6.99865819209039,14865.15,2124
22,2016,9,5.5,6.79129014697877,12475.6,1837
22,2016,10,5.5,6.65144639556377,14393.73,2164
22,2016,11,5.5,6.71994900849858,11860.71,1765
22,2016,12,5.5,6.85146098505811,12380.59,1807
23,2016,1,5.575,7.15303738317757,1530.75,214
23,2016,2,5.5,8.22709497206704,1472.65,179
23,2016,3,5,7.84605263157895,1490.75,190
23,2016,4,5,6.75353982300885,763.15,113
23,2016,5,5,7.41416666666667,978.67,132
23,2016,6,3.25,6.16651376146789,672.15,109
23,2016,7,4.5,7.82838983050847,923.75,118
23,2016,8,3.75,5.56470588235294,473,85
23,2016,9,3.75,6.68269230769231,521.25,78
23,2016,10,6.5,8.57317073170732,1054.5,123
23,2016,11,5.25,6.70723684210526,509.75,76
23,2016,12,5,6.2554347826087,575.5,92
24,2016,1,5.5,8.56410788720883,104781.86,12235
24,2016,2,5.5,6.18937693898656,71821.53,11604
24,2016,3,5.5,6.22875930106178,74502.19,11961
24,2016,4,5.5,6.30379038348578,75122.27,11917
24,2016,5,5.75,6.33601755041075,67871.42,10712
24,2016,6,5.75,6.31656561627443,63342.52,10028
24,2016,7,5.75,6.40551708132195,69000.23,10772
24,2016,8,5.5,6.20326700251889,49253.94,7940
24,2016,9,5.5,6.36875890567113,44695.95,7018
24,2016,10,5.75,6.82457399103139,54787.68,8028
24,2016,11,5.75,6.69311209207,42454.41,6343
24,2016,12,5.5,6.56653834355828,42813.83,6520
25,2016,1,5.75,9.07278048780488,1859.92,205
25,2016,2,5.25,9.58944206008584,2234.34,233
25,2016,3,5.25,12.1200775193798,3126.98,258
25,2016,4,6.25,9.27155778894472,1845.04,199
25,2016,5,4.8,9.22717647058824,1568.62,170
25,2016,6,3.25,6.96729559748428,1107.8,159
25,2016,7,3.25,6.47066115702479,782.95,121
25,2016,8,3.5,6.20333333333333,465.25,75
25,2016,9,3.75,6.86538461538461,446.25,65
25,2016,10,4,6.76190476190476,568,84
25,2016,11,3.25,8.00692307692308,416.36,52
25,2016,12,5.75,8.64126984126984,544.4,63
26,2016,1,3.25,6.96666666666667,125.4,18
26,2016,2,3.75,7.90416666666667,189.7,24
26,2016,3,3.25,13.114,327.85,25
26,2016,4,3.25,7.84866666666667,117.73,15
26,2016,5,3.25,6.33647058823529,107.72,17
26,2016,6,5,6.59782608695652,151.75,23
26,2016,7,4,6.26923076923077,163,26
26,2016,8,3.25,6.19444444444444,55.75,9
26,2016,9,3.25,6.66666666666667,60,9
26,2016,10,4.625,6.41666666666667,38.5,6
26,2016,11,3.25,4.4375,35.5,8
26,2016,12,3.5,3.67857142857143,25.75,7
27,2016,1,3.25,7.15,600.6,84
27,2016,2,3.25,5.83974358974359,455.5,78
27,2016,3,3.25,5.10887096774194,316.75,62
27,2016,4,3.25,5.41666666666667,406.25,75
27,2016,5,3.25,9.0085393258427,801.76,89
27,2016,6,3.25,4.61363636363636,203,44
27,2016,7,3.25,4.79636363636364,316.56,66
27,2016,8,3.25,5.81024096385542,482.25,83
27,2016,9,3.25,4.54385964912281,259,57
27,2016,10,3.25,5.32692307692308,346.25,65
27,2016,11,3.25,5.76089285714286,322.61,56
27,2016,12,3.25,5.29855072463768,365.6,69
28,2016,1,5.5,6.81589806311906,169968.05,24937
28,2016,2,5.75,6.55499567170947,159017.64,24259
28,2016,3,5.75,6.96225955005285,184444.18,26492
28,2016,4,5.75,6.59703939466731,164780.85,24978
28,2016,5,5.5,6.51410201559232,137030.65,21036
28,2016,6,5.75,6.53388622312448,141615.45,21674
28,2016,7,5.75,6.70685776521296,144713.87,21577
28,2016,8,5.75,6.57509901487736,130818.17,19896
28,2016,9,5.75,6.72869826630086,115269.33,17131
28,2016,10,5.75,6.6721257287706,131607.68,19725
28,2016,11,5.75,6.6609525959368,118032.08,17720
28,2016,12,5.75,6.99810007560008,148107.79,21164
29,2016,1,4.25,9.79392156862745,499.49,51
29,2016,2,4.875,7.85909090909091,518.7,66
29,2016,3,7.475,13.70125,767.27,56
29,2016,4,3.625,7.86018518518518,424.45,54
29,2016,5,4,8.78333333333333,342.55,39
29,2016,6,4,6.54333333333333,176.67,27
29,2016,7,3.25,7.51388888888889,270.5,36
29,2016,8,5.5,7.05487804878049,289.25,41
29,2016,9,3.25,7.453125,477,64
29,2016,10,6.5,8.69886363636364,382.75,44
29,2016,11,6.75,9.58088235294118,325.75,34
29,2016,12,6.5,11.1195652173913,255.75,23
30,2016,1,4.85,8.1324347826087,935.23,115
30,2016,2,5.125,9.13163461538462,949.69,104
30,2016,3,4.5,9.37922077922078,722.2,77
30,2016,4,4.5,9.053125,869.1,96
30,2016,5,3.25,6.78051948051948,522.1,77
30,2016,6,4,8.23728813559322,486,59
30,2016,7,4,8.87666666666667,665.75,75
30,2016,8,4,8.68617021276596,408.25,47
30,2016,9,3.25,4.25,178.5,42
30,2016,10,3.5,7.19811320754717,381.5,53
30,2016,11,5.125,8.32142857142857,582.5,70
30,2016,12,5.75,11.7083333333333,491.75,42
31,2016,1,4.25,6.52516728624535,1755.27,269
31,2016,2,4.25,6.35247311827957,1772.34,279
31,2016,3,3.75,6.52980456026059,2004.65,307
31,2016,4,4,6.92675409836066,2112.66,305
31,2016,5,5.625,8.486875,2172.64,256
31,2016,6,4.5,6.6748828125,1708.77,256
31,2016,7,4.75,7.06473214285714,1582.5,224
31,2016,8,4.5,6.82969696969697,1126.9,165
31,2016,9,3.75,6.1987417218543,936.01,151
31,2016,10,4.625,6.59027777777778,1186.25,180
31,2016,11,3.25,6.36036764705882,865.01,136
31,2016,12,4,5.51973684210526,839,152
32,2016,1,5.65,6.12067496716103,545174.64,89071
32,2016,2,5.75,6.05159089261863,584468.7,96581
32,2016,3,5.75,6.11956811754869,651372.95,106441
32,2016,4,5.75,6.22519442798442,640840.19,102943
32,2016,5,5.75,6.32593564011,616475.08,97452
32,2016,6,6,6.48049623284137,627895.28,96890
32,2016,7,6,6.49812747108337,573596.21,88271
32,2016,8,5.75,6.38522980935875,552641.64,86550
32,2016,9,5.75,6.31477273026966,478880.79,75835
32,2016,10,5.75,6.49962284571496,552500.44,85005
32,2016,11,5.75,6.35747035360793,473383.6,74461
32,2016,12,5.75,6.32085039093385,503651.68,79681
33,2016,1,4.75,6.36244890234671,16809.59,2642
33,2016,2,5.25,6.57861434370771,24307.98,3695
33,2016,3,5.25,6.48146903403086,30663.83,4731
33,2016,4,5.25,6.56961649301707,29635.54,4511
33,2016,5,5.5,7.13672071249144,31251.7,4379
33,2016,6,5.5,6.9163427626745,37652.57,5444
33,2016,7,5.75,7.01865105008078,34756.36,4952
33,2016,8,5.5,7.03535268309146,20845.75,2963
33,2016,9,5.5,7.28414932276181,22049.12,3027
33,2016,10,5.5,6.9034930274404,30692.93,4446
33,2016,11,5.5,7.03458077206786,28609.64,4067
33,2016,12,5,6.4059869739479,12786.35,1996
34,2016,1,3.25,5.94175757575758,980.39,165
34,2016,2,3.25,6.20286458333333,1190.95,192
34,2016,3,3.75,6.34846153846154,1403.01,221
34,2016,4,3.75,6.96383647798742,1107.25,159
34,2016,5,3.25,6.69818181818182,1105.2,165
34,2016,6,3.25,6.11413612565445,1167.8,191
34,2016,7,3.5,6.76918103448276,1570.45,232
34,2016,8,3.25,5.95496894409938,958.75,161
34,2016,9,3.5,6.69153846153846,869.9,130
34,2016,10,3.75,7.63392857142857,855,112
34,2016,11,3.5,5.97707547169811,633.57,106
34,2016,12,5.75,8.46653543307087,1075.25,127
35,2016,1,3.25,5.4173579109063,3526.7,651
35,2016,2,3.25,6.20631710362047,4971.26,801
35,2016,3,3.25,5.8898717948718,4594.1,780
35,2016,4,3.25,6.05353535353535,3595.8,594
35,2016,5,3.75,6.63864197530864,2688.65,405
35,2016,6,3.25,6.76481540930979,8428.96,1246
35,2016,7,3.25,7.20407951598963,8335.12,1157
35,2016,8,3.75,6.01617021276596,1413.8,235
35,2016,9,4.5,6.16494845360825,1196,194
35,2016,10,4,6.625,1351.5,204
35,2016,11,4,8.22368421052632,1406.25,171
35,2016,12,5.25,6.76015228426396,1331.75,197
36,2016,1,4.25,10.4395833333333,501.1,48
36,2016,2,5,7.98259259259259,646.59,81
36,2016,3,4.125,6.99652777777778,503.75,72
36,2016,4,3.625,7.34375,352.5,48
36,2016,5,3.25,5.93421052631579,225.5,38
36,2016,6,3.25,7.32456140350877,417.5,57
36,2016,7,3.25,8.47222222222222,457.5,54
36,2016,8,3.5,11.6102941176471,394.75,34
36,2016,9,3.25,10.7236842105263,203.75,19
36,2016,10,3.25,7.96590909090909,175.25,22
36,2016,11,5.625,7.74264705882353,263.25,34
36,2016,12,3.25,6.84466666666667,308.01,45
37,2016,1,3.25,6.36707317073171,261.05,41
37,2016,2,3.25,5.83490566037736,309.25,53
37,2016,3,3.25,4.82575757575758,159.25,33
37,2016,4,3.5,9.62083333333333,230.9,24
37,2016,5,3.25,5.26388888888889,94.75,18
37,2016,6,3.25,9.8795,197.59,20
37,2016,7,3.25,9.03333333333333,135.5,15
37,2016,8,3.25,4.5,54,12
37,2016,9,3.5,4.83333333333333,72.5,15
37,2016,10,3.25,4.47727272727273,49.25,11
37,2016,11,6.25,9.01136363636364,198.25,22
37,2016,12,3.25,4.5,40.5,9
38,2016,1,5.375,8.0217,1604.34,200
38,2016,2,6,7.825,1768.45,226
38,2016,3,6.5,9.51469594594595,2816.35,296
38,2016,4,6,7.99709183673469,1567.43,196
38,2016,5,4.25,8.01640625,1026.1,128
38,2016,6,3.75,6.03664122137405,790.8,131
38,2016,7,4.5,7.20454545454545,871.75,121
38,2016,8,5,8.05120481927711,668.25,83
38,2016,9,4.5,5.75869565217391,662.25,115
38,2016,10,3.75,5.75294117647059,489,85
38,2016,11,4,7.40626168224299,792.47,107
38,2016,12,3.625,5.40202702702703,399.75,74
39,2016,1,4.5,7.87921146953405,2198.3,279
39,2016,2,4.5,8.32903225806452,2065.6,248
39,2016,3,4.25,7.605871886121,2137.25,281
39,2016,4,4,6.49047619047619,1363,210
39,2016,5,4,7.63133640552995,1656,217
39,2016,6,3.75,6.79540084388186,1610.51,237
39,2016,7,4.5,8.49487179487179,1656.5,195
39,2016,8,4.75,8.46518987341772,1337.5,158
39,2016,9,4.25,6.72513812154696,1217.25,181
39,2016,10,3.25,5.9384375,950.15,160
39,2016,11,3.75,7.66760683760684,897.11,117
39,2016,12,4,7.57068965517241,1097.75,145
40,2016,1,3.75,8.06031746031746,507.8,63
40,2016,2,3.5,7.67208333333333,736.52,96
40,2016,3,4.5,17.1655555555556,1699.39,99
40,2016,4,5,8.29452054794521,605.5,73
40,2016,5,3.25,3.81944444444444,137.5,36
40,2016,6,3.25,5.98584905660377,317.25,53
40,2016,7,3.25,5.17857142857143,217.5,42
40,2016,8,3.25,4.26666666666667,128,30
40,2016,9,3.5,6.03225806451613,187,31
40,2016,10,3.375,6.40833333333333,192.25,30
40,2016,11,3.75,4.42857142857143,93,21
40,2016,12,3.25,5.26612903225806,163.25,31
41,2016,1,5.25,6.1978360101437,7332.04,1183
41,2016,2,5.5,6.47704714640199,7830.75,1209
41,2016,3,5.25,6.74809286898839,8138.2,1206
41,2016,4,5.75,7.40794567062818,8726.56,1178
41,2016,5,5.75,7.37505319148936,6932.55,940
41,2016,6,5.75,7.36756530825496,7050.76,957
41,2016,7,5.75,7.37268703898841,6996.68,949
41,2016,8,5.5,7.10407142857143,5967.42,840
41,2016,9,5.5,7.20197268588771,4746.1,659
41,2016,10,5.5,6.83278816199377,4386.65,642
41,2016,11,5.75,6.7884965034965,3883.02,572
41,2016,12,5.5,7.32914429530201,4368.17,596
42,2016,1,4.375,8.66468085106383,814.48,94
42,2016,2,4.625,8.39742647058823,1142.05,136
42,2016,3,3.75,9.66632352941176,1314.62,136
42,2016,4,3.625,9.05372340425532,851.05,94
42,2016,5,3.25,6.76271186440678,399,59
42,2016,6,3.25,7.63835616438356,557.6,73
42,2016,7,3.625,10.0236486486486,741.75,74
42,2016,8,4,7.91935483870968,491,62
42,2016,9,4.75,21.9025423728814,1292.25,59
42,2016,10,3.25,9.84848484848485,325,33
42,2016,11,3.25,6.59880952380952,277.15,42
42,2016,12,6,8.925,606.9,68
43,2016,1,3.75,7.39727272727273,1139.18,154
43,2016,2,4.75,8.91436734693877,2184.02,245
43,2016,3,4,8.75675675675676,1944,222
43,2016,4,4.25,7.32342281879195,1091.19,149
43,2016,5,4.05,7.31741935483871,1134.2,155
43,2016,6,5,12.61875,1413.3,112
43,2016,7,5,11.9655102040816,1172.62,98
43,2016,8,4.25,7.48809523809524,629,84
43,2016,9,5,7.17,501.9,70
43,2016,10,3.75,9.32971014492754,643.75,69
43,2016,11,4.5,10.1939759036145,846.1,83
43,2016,12,5.25,9.42164179104478,631.25,67
44,2016,1,8.25,10.7705357142857,1809.45,168
44,2016,2,11.6,12.5925789473684,2392.59,190
44,2016,3,11.5,12.5437305699482,2420.94,193
44,2016,4,10.75,11.7509009009009,1304.35,111
44,2016,5,7.75,9.85428571428571,1034.7,105
44,2016,6,9.25,11.2657851239669,1363.16,121
44,2016,7,7.875,9.88883928571429,1107.55,112
44,2016,8,8,9.31548672566372,1052.65,113
44,2016,9,7.75,9.80485436893204,1009.9,103
44,2016,10,10.125,13.2480769230769,2066.7,156
44,2016,11,11.6,11.4421518987342,903.93,79
44,2016,12,11.55,11.98,838.6,70
45,2016,1,5,9.61954545454545,211.63,22
45,2016,2,4.5,11.4430555555556,411.95,36
45,2016,3,5,8.01212121212121,264.4,33
45,2016,4,5,6.35172413793103,184.2,29
45,2016,5,3.25,3.96666666666667,59.5,15
45,2016,6,3.25,4.75,95,20
45,2016,7,3.5,5.36111111111111,48.25,9
45,2016,8,5.25,5.60714285714286,39.25,7
45,2016,9,3.25,3.65,18.25,5
45,2016,10,4.25,5.94230769230769,77.25,13
45,2016,11,3.375,4.225,42.25,10
45,2016,12,6.25,11.81,118.1,10
46,2016,1,3.25,6.50381818181818,357.71,55
46,2016,2,3.375,5.90434782608696,271.6,46
46,2016,3,3.25,7.56081081081081,279.75,37
46,2016,4,3.25,7.64583333333333,183.5,24
46,2016,5,3.25,6.625,225.25,34
46,2016,6,3.5,8.86842105263158,168.5,19
46,2016,7,4.75,9.38157894736842,178.25,19
46,2016,8,3.5,4.30769230769231,56,13
46,2016,9,3.25,5.640625,90.25,16
46,2016,10,3.25,3.97222222222222,35.75,9
46,2016,11,4,7.09090909090909,78,11
46,2016,12,3.5,6.45833333333333,116.25,18
47,2016,1,7.425,11.2416666666667,67.45,6
47,2016,2,6.25,9.25,64.75,7
47,2016,3,7,8.31694915254237,490.7,59
47,2016,4,40.25,40.25,40.25,1
47,2016,8,15.575,15.575,31.15,2
47,2016,9,8.5,8.5,17,2
47,2016,10,16,16,32,2
48,2016,1,3.5,21.6751020408163,1062.08,49
48,2016,2,5.625,8.46714285714286,592.7,70
