community,year,week,median,mean,sum,count
48,2013,21,3.65,7.397142857,258.9,35
48,2013,22,3.25,6.814583333,163.55,24
48,2013,23,3.25,5.840909091,128.5,22
48,2013,24,6.05,7.095454545,78.05,11
48,2013,25,3.25,6.191666667,37.15,6
48,2013,26,3.25,6.54375,104.7,16
48,2013,27,3.25,8.93,89.3,10
48,2013,28,3.45,9.8875,158.2,16
48,2013,29,3.25,8.277272727,91.05,11
48,2013,30,3.25,3.55,42.6,12
48,2013,31,3.25,6.513043478,149.8,23
48,2013,32,3.25,6.819444444,122.75,18
48,2013,33,3.25,3.95,55.3,14
48,2013,34,3.25,8.608928571,241.05,28
48,2013,35,3.25,5.486956522,126.2,23
48,2013,36,3.25,9.95,238.8,24
48,2013,37,3.25,5.836111111,105.05,18
48,2013,38,3.25,7.45,126.65,17
48,2013,39,3.25,8.344444444,150.2,18
48,2013,40,3.25,4.133333333,49.6,12
48,2013,41,3.25,9.36,187.2,20
48,2013,42,3.25,7.225,101.15,14
48,2013,43,3.25,10.38846154,135.05,13
48,2013,44,3.25,3.911538462,50.85,13
48,2013,45,6.65,9.11,91.1,10
48,2013,46,5.95,10.566,105.66,10
48,2013,47,3.25,10.65,31.95,3
48,2013,48,4.45,7.075,56.6,8
48,2013,49,5.15,6.133333333,73.6,12
48,2013,50,7.85,10.425,83.4,8
48,2013,51,4.65,12.21,61.05,5
48,2013,52,5.25,5.205555556,46.85,9
49,2013,1,7.05,11.68076923,151.85,13
49,2013,2,3.35,5.481666667,32.89,6
49,2013,3,3.25,6.221428571,87.1,14
49,2013,4,3.25,3.4125,54.6,16
49,2013,5,3.25,4.135714286,28.95,7
49,2013,6,3.25,9.2,101.2,11
49,2013,7,4.45,6.110714286,85.55,14
49,2013,8,3.25,8.87,88.7,10
49,2013,9,3.25,4.908823529,83.45,17
49,2013,10,4.45,9.782352941,166.3,17
49,2013,11,3.65,8.39,83.9,10
49,2013,12,9.45,10.51153846,136.65,13
49,2013,13,3.25,8.326923077,108.25,13
49,2013,14,3.35,7.63,76.3,10
49,2013,15,4.45,17.85,339.15,19
49,2013,16,6.35,12.21625,293.19,24
49,2013,17,3.55,10.33,206.6,20
49,2013,18,4.65,15.91315789,302.35,19
49,2013,19,3.25,5.075,101.5,20
49,2013,20,7.75,10.75833333,129.1,12
49,2013,21,24.95,25.24166667,302.9,12
49,2013,22,8.55,16.384375,262.15,16
49,2013,23,8.15,10.04583333,120.55,12
49,2013,24,6.05,11.49,57.45,5
49,2013,25,3.35,4.735714286,66.3,14
49,2013,26,8.05,10.66666667,96,9
49,2013,27,4.45,10.81,108.1,10
49,2013,28,8.55,12.43,124.3,10
49,2013,29,3.45,5.45,43.6,8
49,2013,30,3.25,6.805555556,61.25,9
49,2013,31,3.95,10.4,83.2,8
49,2013,32,3.25,3.361111111,30.25,9
49,2013,33,17.85,14.50454545,159.55,11
49,2013,34,4.25,4.49,22.45,5
49,2013,35,19.35,22.43928571,314.15,14
49,2013,36,10.65,17.51944444,315.35,18
49,2013,37,3.25,7.1,120.7,17
49,2013,38,3.65,8.886363636,97.75,11
49,2013,39,9.35,15.85,158.5,10
49,2013,40,8.95,16.75,234.5,14
49,2013,41,9.65,17.52058824,297.85,17
49,2013,42,5.55,13.50714286,189.1,14
49,2013,43,4.25,11.85,106.65,9
49,2013,44,6.25,9.395454545,103.35,11
49,2013,45,6.95,14.26666667,171.2,12
49,2013,46,24.05,23.6,259.6,11
49,2013,47,7.85,12.99642857,181.95,14
49,2013,48,7.45,11.05,198.9,18
49,2013,49,5.55,9.95,99.5,10
49,2013,50,6.35,8.95,89.5,10
49,2013,51,5.65,10.08571429,141.2,14
49,2013,52,7.05,9.77,97.7,10
50,2013,1,11.6,13.23333333,39.7,3
50,2013,2,3.25,3.25,3.25,1
50,2013,3,3.45,3.45,6.9,2
50,2013,4,3.25,4.92,24.6,5
50,2013,5,3.25,3.05,12.2,4
50,2013,6,3.25,3.75,15,4
50,2013,8,12.65,12.65,25.3,2
50,2013,9,3.25,12.31666667,36.95,3
50,2013,10,4.75,4.75,9.5,2
50,2013,11,4.45,4.45,4.45,1
50,2013,12,7.85,7.85,7.85,1
50,2013,13,3.25,3.25,3.25,1
50,2013,15,3.25,3.25,3.25,1
50,2013,16,3.25,3.25,9.75,3
50,2013,17,3.25,3.25,3.25,1
50,2013,18,21.85,21.85,43.7,2
50,2013,19,3.45,6.7,26.8,4
50,2013,20,3.25,3.25,9.75,3
50,2013,22,7.45,8.35,33.4,4
50,2013,23,2.45,7.078571429,49.55,7
50,2013,25,0.01,0.01,0.01,1
50,2013,26,11.6,11.6,11.6,1
50,2013,27,3.25,7.583333333,22.75,3
50,2013,28,11.75,11.75,23.5,2
50,2013,29,3.25,3.25,3.25,1
50,2013,30,3.25,3.583333333,10.75,3
50,2013,31,3.25,4.05,12.15,3
50,2013,32,15.65,15.65,15.65,1
50,2013,33,2.25,2.25,2.25,1
50,2013,35,3.25,3.25,6.5,2
50,2013,36,16.25,16.25,32.5,2
50,2013,37,4.05,4,16,4
50,2013,38,3.65,3.65,3.65,1
50,2013,40,3.25,12.25,36.75,3
50,2013,41,3.45,3.45,3.45,1
50,2013,42,16.95,16.95,33.9,2
50,2013,43,7.425,7.425,14.85,2
50,2013,44,20.075,20.075,40.15,2
50,2013,45,9.425,9.425,18.85,2
50,2013,46,20.075,20.075,40.15,2
50,2013,48,39.45,39.45,39.45,1
50,2013,49,37.75,35.0625,140.25,4
50,2013,50,7.425,7.425,14.85,2
50,2013,51,19.35,19.35,38.7,2
51,2013,1,3.55,4.246428571,59.45,14
51,2013,2,4.85,25.436,381.54,15
51,2013,3,3.35,10.39,103.9,10
51,2013,4,3.25,3.738888889,33.65,9
51,2013,5,3.25,6.033333333,36.2,6
51,2013,6,5.85,5.41,27.05,5
51,2013,7,3.85,3.916666667,23.5,6
51,2013,8,5.25,7.442857143,52.1,7
51,2013,9,4.05,13.075,156.9,12
51,2013,10,3.45,4.985714286,34.9,7
51,2013,11,4.45,12.25909091,134.85,11
51,2013,12,3.25,9.8,39.2,4
51,2013,13,3.25,5.69,28.45,5
51,2013,14,6.65,21.85,65.55,3
51,2013,15,4.25,12.55,75.3,6
51,2013,16,3.25,8.13,40.65,5
51,2013,17,16.25,16.25,32.5,2
51,2013,18,9.325,16.48333333,98.9,6
51,2013,19,4.55,10.825,86.6,8
51,2013,20,5.05,8.4,58.8,7
51,2013,21,3.25,6.716666667,20.15,3
51,2013,22,5.05,5.15,20.6,4
51,2013,23,4.35,4.35,8.7,2
51,2013,24,11.625,136.2325,544.93,4
51,2013,25,2.85,2.95,11.8,4
51,2013,26,3.55,4.033333333,48.4,12
51,2013,27,4.25,6,30,5
51,2013,28,4.65,19.35714286,135.5,7
51,2013,29,3.25,3.25,9.75,3
51,2013,30,3.35,7.14375,57.15,8
51,2013,31,3.25,7.5,30,4
51,2013,32,3.25,3.85,11.55,3
51,2013,33,17.55,22.63833333,135.83,6
51,2013,34,5.65,6.8375,54.7,8
51,2013,35,11.6,14.6,73,5
51,2013,36,3.85,7.17,35.85,5
51,2013,37,9.025,8.225,32.9,4
51,2013,38,3.95,8.70625,69.65,8
51,2013,39,8.45,11.94166667,71.65,6
51,2013,40,6.25,6.25,12.5,2
51,2013,41,7.425,7.425,14.85,2
51,2013,42,3.25,5.7375,45.9,8
51,2013,43,11.6,9.4,65.8,7
51,2013,44,3.65,4.29,21.45,5
51,2013,45,3.25,3.29,16.45,5
51,2013,46,9.325,12.29375,98.35,8
51,2013,47,3.45,12.81666667,38.45,3
51,2013,48,3.45,7.092857143,49.65,7
51,2013,49,3.25,11.205,112.05,10
51,2013,50,7.25,16.39285714,114.75,7
51,2013,51,11.025,11.46666667,68.8,6
51,2013,52,4.55,11.45,68.7,6
52,2013,3,3.25,3.25,9.75,3
52,2013,4,3.45,3.45,6.9,2
52,2013,5,3.25,3.25,3.25,1
52,2013,8,31.45,31.45,31.45,1
52,2013,9,3.35,9.8,39.2,4
52,2013,10,3.25,3.25,3.25,1
52,2013,11,2.75,2.75,5.5,2
52,2013,12,3.35,3.35,6.7,2
52,2013,13,3.25,3.25,6.5,2
52,2013,14,3.25,3.25,6.5,2
52,2013,15,3.25,3.25,3.25,1
52,2013,16,3.45,3.45,6.9,2
52,2013,18,3.25,3.25,9.75,3
52,2013,19,3.25,3.25,3.25,1
52,2013,20,3.25,3.25,3.25,1
52,2013,24,3.25,14.85,44.55,3
52,2013,25,3.25,3.25,3.25,1
52,2013,28,4.45,4.45,4.45,1
52,2013,29,3.25,3.25,3.25,1
52,2013,30,3.25,3.25,3.25,1
52,2013,35,27.65,25.78333333,77.35,3
52,2013,37,3.25,3.25,3.25,1
52,2013,42,3.95,3.95,7.9,2
52,2013,44,37.85,37.85,37.85,1
52,2013,45,3.45,3.45,6.9,2
52,2013,46,3.25,3.25,3.25,1
52,2013,47,3.25,3.25,6.5,2
52,2013,48,32.45,32.45,32.45,1
52,2013,51,4.85,13.31666667,39.95,3
53,2013,1,2.85,2.85,5.7,2
53,2013,2,4.05,14.618,73.09,5
53,2013,3,36.9,36.9,36.9,1
53,2013,4,3.25,3.25,9.75,3
53,2013,5,22.875,22.875,45.75,2
53,2013,6,3.55,6.133333333,36.8,6
53,2013,7,3.25,15.05,45.15,3
53,2013,8,3.65,3.7,14.8,4
53,2013,9,5.45,5.45,10.9,2
53,2013,10,8.65,24.47857143,171.35,7
53,2013,11,9.65,16.6,49.8,3
53,2013,12,16.05,18.0625,72.25,4
53,2013,13,36.9,23.44,117.2,5
53,2013,14,36.9,36.9,73.8,2
53,2013,15,20.075,20.075,40.15,2
53,2013,16,4.45,15.26666667,45.8,3
53,2013,17,43.05,43.05,43.05,1
53,2013,18,21.1,21.1,42.2,2
53,2013,23,3.25,3.33,16.65,5
53,2013,24,3.25,10.68333333,32.05,3
53,2013,25,3.85,3.85,3.85,1
53,2013,27,11.675,11.675,23.35,2
53,2013,28,20.1,23.6,118,5
53,2013,29,3.45,14.53333333,43.6,3
53,2013,30,36.9,23.752,118.76,5
53,2013,31,3.25,3.25,3.25,1
53,2013,32,33.05,22.83,114.15,5
53,2013,33,36.9,31.3,93.9,3
53,2013,34,24.25,24.25,48.5,2
53,2013,35,36.9,22.87857143,160.15,7
53,2013,36,3.25,16.05,48.15,3
53,2013,37,4.05,12.0625,48.25,4
53,2013,38,5.25,7.69,38.45,5
53,2013,39,3.5,5.709090909,62.8,11
53,2013,40,8.65,7.67,38.35,5
53,2013,41,20.1,20.08333333,60.25,3
53,2013,42,23.575,23.575,47.15,2
53,2013,43,3.25,3.25,3.25,1
53,2013,44,3.85,15.25,45.75,3
53,2013,45,4.75,6.2975,25.19,4
53,2013,46,4.25,9.85,29.55,3
53,2013,47,11.25,13.43,67.15,5
53,2013,48,35.15,35.15,70.3,2
53,2013,49,3.25,3.25,9.75,3
53,2013,50,3.95,3.95,7.9,2
54,2013,1,3.65,3.65,3.65,1
54,2013,4,4.45,4.45,8.9,2
54,2013,5,5.45,5.45,5.45,1
54,2013,6,36.9,36.9,36.9,1
54,2013,10,3.25,14.45,43.35,3
54,2013,12,3.85,13.18333333,39.55,3
54,2013,15,3.25,3.25,6.5,2
54,2013,26,4.85,4.85,4.85,1
54,2013,31,3.45,3.45,3.45,1
54,2013,34,20.1,20.1,20.1,1
54,2013,36,11.6,11.6,11.6,1
54,2013,39,3.25,3.25,3.25,1
54,2013,42,11.6,11.6,11.6,1
54,2013,48,3.25,3.25,3.25,1
54,2013,51,3.25,3.25,3.25,1
54,2013,52,3.25,3.25,3.25,1
55,2013,1,3.25,3.25,6.5,2
55,2013,2,8.85,8.85,8.85,1
55,2013,4,3.25,3.25,3.25,1
55,2013,5,3.25,3.25,3.25,1
55,2013,8,3.85,3.85,3.85,1
55,2013,9,3.35,3.35,6.7,2
55,2013,11,3.25,3.25,3.25,1
55,2013,12,3.25,3.25,3.25,1
55,2013,13,4.05,4.05,4.05,1
55,2013,14,3.25,3.25,3.25,1
55,2013,16,3.45,3.45,3.45,1
55,2013,19,39.25,39.25,78.5,2
55,2013,20,3.25,3.25,3.25,1
55,2013,21,42.55,42.55,85.1,2
55,2013,24,3.45,3.45,3.45,1
55,2013,29,44.25,44.25,44.25,1
55,2013,30,3.65,3.65,3.65,1
55,2013,31,3.85,3.85,3.85,1
55,2013,32,3.25,3.25,3.25,1
55,2013,34,25,25,25,1
55,2013,37,3.25,3.25,6.5,2
55,2013,42,3.25,3.25,3.25,1
55,2013,44,13.85,13.85,13.85,1
55,2013,46,3.25,3.25,3.25,1
55,2013,48,3.25,3.25,3.25,1
55,2013,49,3.25,3.25,3.25,1
56,2013,1,4.25,14.05121348,6252.79,445
56,2013,2,3.85,14.0188,5257.05,375
56,2013,3,3.45,10.74608808,4147.99,386
56,2013,4,3.65,11.05321782,4465.5,404
56,2013,5,3.65,11.73099432,4129.31,352
56,2013,6,4.05,13.11144615,4261.22,325
56,2013,7,4.45,12.18325581,4191.04,344
56,2013,8,6.05,15.73409171,8921.23,567
56,2013,9,22.45,19.7239375,12623.32,640
56,2013,10,14.25,18.25429224,11993.07,657
56,2013,11,10.35,17.27518315,9432.25,546
56,2013,12,23,20.03110831,15904.7,794
56,2013,13,3.85,12.49472851,5522.67,442
56,2013,14,5.45,15.38976936,9341.59,607
56,2013,15,8.05,16.1917873,10961.84,677
56,2013,16,9.85,17.45492683,14313.04,820
56,2013,17,10.05,17.44604959,10554.86,605
56,2013,18,9.65,16.81571212,11098.37,660
56,2013,19,6.05,15.95546565,10450.83,655
56,2013,20,6.35,15.62246736,11966.81,766
56,2013,21,7.65,17.10498191,14180.03,829
56,2013,22,6.85,16.41703947,9981.56,608
56,2013,23,7.05,15.59205556,11226.28,720
56,2013,24,6.65,15.31652174,11625.24,759
56,2013,25,4.05,12.57885434,7685.68,611
56,2013,26,4.05,12.36881188,7495.5,606
56,2013,27,4.25,12.70565049,6543.41,515
56,2013,28,4.25,12.96314371,8659.38,668
56,2013,29,3.85,11.8460804,7072.11,597
56,2013,30,3.45,22.97041667,14333.54,624
56,2013,31,3.25,9.772743056,5629.1,576
56,2013,32,3.85,13.36674383,8661.65,648
56,2013,33,3.85,12.35167852,8683.23,703
56,2013,34,3.85,13.17381166,8813.28,669
56,2013,35,4.84,13.57069939,11060.12,815
56,2013,36,6.25,17.07234586,11353.11,665
56,2013,37,4.05,14.23148448,10545.53,741
56,2013,38,5.55,15.28558458,12289.61,804
56,2013,39,4.65,15.03727395,11142.62,741
56,2013,40,4.65,14.25543276,10705.83,751
56,2013,41,6.25,16.17587438,13134.81,812
56,2013,42,6.85,16.23215172,11768.31,725
56,2013,43,5.925,16.54569588,12839.46,776
56,2013,44,5.65,14.86732673,9009.6,606
56,2013,45,4.45,14.0890268,9989.12,709
56,2013,46,5.45,17.69359416,13340.97,754
56,2013,47,6.25,15.57278689,11399.28,732
56,2013,48,22.85,20.09890805,13988.84,696
56,2013,49,5.25,15.22396349,11676.78,767
56,2013,50,9.45,16.5684183,12674.84,765
56,2013,51,8.05,16.48395676,15247.66,925
56,2013,52,7.85,18.76575916,10752.78,573
57,2013,1,3.35,13.1625,157.95,12
57,2013,2,2.45,2.57,25.7,10
57,2013,3,3.25,3.741176471,63.6,17
57,2013,4,3.25,3.786842105,71.95,19
57,2013,5,3.25,3.45,34.5,10
57,2013,6,3.25,3.25,9.75,3
57,2013,7,3.25,2.71,16.26,6
57,2013,8,3.25,448.97,6734.55,15
57,2013,9,3.25,8.516666667,51.1,6
57,2013,10,3.25,4.89,24.45,5
57,2013,11,3.25,4.016666667,48.2,12
57,2013,12,5.15,9.535,133.49,14
57,2013,13,0.32,1.790681818,78.79,44
57,2013,14,3.65,6.409333333,96.14,15
57,2013,15,3.25,6.73,67.3,10
57,2013,16,3.25,8.45,109.85,13
57,2013,17,3.25,6.138888889,55.25,9
57,2013,18,3.25,4.942307692,64.25,13
57,2013,19,3.25,3.55,28.4,8
57,2013,20,3.65,8.044736842,152.85,19
57,2013,21,3.25,5,40,8
57,2013,22,4.845,7.229,72.29,10
57,2013,23,3.25,4.364285714,30.55,7
57,2013,24,3.25,4.796875,76.75,16
57,2013,25,3.75,5.592857143,78.3,14
57,2013,26,3.25,4.85,67.9,14
57,2013,27,3.25,3.225,25.8,8
57,2013,28,3.35,6.471666667,116.49,18
57,2013,29,3.25,3.783333333,56.75,15
57,2013,30,3.25,3.45,10.35,3
57,2013,31,3.35,4.45,35.6,8
57,2013,32,3.45,3.61,18.05,5
57,2013,33,3.25,29.79266667,446.89,15
57,2013,34,3.25,6.278571429,43.95,7
57,2013,35,3.25,6.85,116.45,17
57,2013,36,3.25,3.761111111,33.85,9
57,2013,37,3.25,5.240909091,57.65,11
57,2013,38,3.25,6.89,68.9,10
57,2013,39,3.25,7.755294118,131.84,17
57,2013,40,3.25,6.138888889,55.25,9
57,2013,41,3.35,4.283333333,25.7,6
57,2013,42,3.25,3.335714286,23.35,7
57,2013,43,3.35,5.15,41.2,8
57,2013,44,3.25,9.497368421,180.45,19
57,2013,45,3.25,4.05,16.2,4
57,2013,46,3.25,6.076666667,91.15,15
57,2013,47,3.85,11.81666667,70.9,6
57,2013,48,3.25,6.357692308,82.65,13
57,2013,49,3.25,9.076666667,108.92,12
57,2013,50,3.35,5.37,107.4,20
57,2013,51,3.25,3.676666667,55.15,15
57,2013,52,3.25,6.65,46.55,7
58,2013,1,3.45,6.404545455,140.9,22
58,2013,2,4.65,5.05,151.5,30
58,2013,3,5.25,5.333333333,128,24
58,2013,4,6.15,5.742857143,160.8,28
58,2013,5,4.25,5.172580645,160.35,31
58,2013,6,5.05,5.030487805,206.25,41
58,2013,7,4.85,37.69037037,1017.64,27
58,2013,8,7.05,312.3545455,13743.6,44
58,2013,9,4.05,4.671212121,154.15,33
58,2013,10,4.05,5.378571429,150.6,28
58,2013,11,5.05,6.507692308,169.2,26
58,2013,12,4.25,6.01,210.35,35
58,2013,13,4.4,5.216666667,156.5,30
58,2013,14,3.77,7.226363636,238.47,33
58,2013,15,4.35,5.67875,227.15,40
58,2013,16,5.05,5.098387097,158.05,31
58,2013,17,3.45,5.562121212,183.55,33
58,2013,18,6.75,10.23095238,429.7,42
58,2013,19,4.45,7.218085106,339.25,47
58,2013,20,4.635,6.200263158,235.61,38
58,2013,21,7.05,6.692857143,281.1,42
58,2013,22,3.25,5.17,129.25,25
58,2013,23,4.75,7.593478261,174.65,23
58,2013,24,4.25,5.101851852,137.75,27
58,2013,25,5.05,78.45066667,2353.52,30
58,2013,26,3.45,6.08877551,298.35,49
58,2013,27,5.05,7.876086957,181.15,23
58,2013,28,6.65,6.1,134.2,22
58,2013,29,7.05,7.1625,229.2,32
58,2013,30,4.25,5.286363636,232.6,44
58,2013,31,4.25,5.073076923,197.85,39
58,2013,32,3.45,5.367073171,220.05,41
58,2013,33,4.25,8.488297872,398.95,47
58,2013,34,4.25,6.275581395,269.85,43
58,2013,35,3.65,5.424358974,211.55,39
58,2013,36,3.25,4.067878788,134.24,33
58,2013,37,3.35,4.031818182,88.7,22
58,2013,38,3.55,4.888888889,176,36
58,2013,39,3.25,4.1375,132.4,32
58,2013,40,5.45,7.456909091,410.13,55
58,2013,41,3.65,7.561290323,234.4,31
58,2013,42,3.65,6.017741935,186.55,31
58,2013,43,3.7,4.60975,184.39,40
58,2013,44,3.75,5.563333333,166.9,30
58,2013,45,3.25,4.596153846,119.5,26
58,2013,46,3.45,5.546,138.65,25
58,2013,47,3.25,5.139473684,195.3,38
58,2013,48,3.45,6.496511628,279.35,43
58,2013,49,3.6,5.0225,200.9,40
58,2013,50,3.85,5.557407407,300.1,54
58,2013,51,3.25,3.803658537,155.95,41
58,2013,52,4.25,6.072222222,273.25,45
59,2013,1,3.25,5.058983051,895.44,177
59,2013,2,3.25,4.258684211,1780.13,418
59,2013,3,3.25,4.233586006,1452.12,343
59,2013,4,3.25,4.217799353,1303.3,309
59,2013,5,3.25,4.379082126,1812.94,414
59,2013,6,3.25,4.456081425,1751.24,393
59,2013,7,3.25,4.331444444,1559.32,360
59,2013,8,3.25,4.398914729,1702.38,387
59,2013,9,3.25,4.170436681,1910.06,458
59,2013,10,3.25,4.22611898,1491.82,353
59,2013,11,3.25,4.636368876,1608.82,347
59,2013,12,3.25,4.415883838,1748.69,396
59,2013,13,3.25,4.217465181,1514.07,359
59,2013,14,3.25,4.421284916,1582.82,358
59,2013,15,3.25,4.098761329,1356.69,331
59,2013,16,3.25,6.611220779,2545.32,385
59,2013,17,3.25,4.394097561,1801.58,410
59,2013,18,3.25,4.447420814,1965.76,442
59,2013,19,3.25,4.353974026,1676.28,385
59,2013,20,3.25,4.261753247,1312.62,308
59,2013,21,3.25,4.218518519,1480.7,351
59,2013,22,3.25,4.254573379,1246.59,293
59,2013,23,3.25,4.315785124,1566.63,363
59,2013,24,3.25,4.23013369,1582.07,374
59,2013,25,3.25,4.154767442,1786.55,430
59,2013,26,3.25,4.137785088,1886.83,456
59,2013,27,3.25,4.306576271,1270.44,295
59,2013,28,3.25,4.197583732,1754.59,418
59,2013,29,3.25,4.234094488,1613.19,381
59,2013,30,3.25,4.023058824,1709.8,425
59,2013,31,3.25,4.142311321,1756.34,424
59,2013,32,3.25,4.059768638,1579.25,389
59,2013,33,3.25,4.185300926,1808.05,432
59,2013,34,3.25,3.862064677,1552.55,402
59,2013,35,3.25,4.02245509,1343.5,334
59,2013,36,3.25,4.665,1446.15,310
59,2013,37,3.25,4.004061758,1685.71,421
59,2013,38,3.25,4.117012195,1350.38,328
59,2013,39,3.25,4.093291536,1305.76,319
59,2013,40,3.25,4.07224,1527.09,375
59,2013,41,3.25,4.156625,1662.65,400
59,2013,42,3.25,3.956842105,1503.6,380
59,2013,43,3.25,6.455990566,2737.34,424
59,2013,44,3.25,3.900447761,1829.31,469
59,2013,45,3.25,4.020208955,1346.77,335
59,2013,46,3.25,4.205987261,1320.68,314
59,2013,47,3.25,4.272409326,1649.15,386
59,2013,48,3.25,3.958769841,997.61,252
59,2013,49,3.25,4.048488372,1740.85,430
59,2013,50,3.25,4.054142012,1370.3,338
59,2013,51,3.25,4.11778125,1317.69,320
59,2013,52,3.25,3.850990099,777.9,202
60,2013,1,4.85,7.194186047,309.35,43
60,2013,2,3.95,5.71625,137.19,24
60,2013,3,3.65,7.077241379,205.24,29
60,2013,4,3.25,6.023870968,186.74,31
60,2013,5,3.45,5.149285714,144.18,28
60,2013,6,4.25,7.75,209.25,27
60,2013,7,3.35,11.57541667,277.81,24
60,2013,8,4.65,12.82326087,589.87,46
60,2013,9,5.05,17.90741176,1522.13,85
60,2013,10,5.45,8.243650794,519.35,63
60,2013,11,5.15,8.568965517,497,58
60,2013,12,3.95,7.4025,444.15,60
60,2013,13,3.25,4.933333333,162.8,33
60,2013,14,7.05,9.378518519,759.66,81
60,2013,15,5.05,9.393970588,638.79,68
60,2013,16,4.65,14.26929825,813.35,57
60,2013,17,3.65,6.311969697,416.59,66
60,2013,18,5.05,25.67296296,1386.34,54
60,2013,19,3.9,6.387903226,396.05,62
60,2013,20,4.45,8.206923077,533.45,65
60,2013,21,4.65,7.533636364,414.35,55
60,2013,22,4.05,8.018,601.35,75
60,2013,23,3.85,7.508163265,367.9,49
60,2013,24,4.75,9.276153846,482.36,52
60,2013,25,3.25,5.391428571,150.96,28
60,2013,26,3.45,7.123255814,306.3,43
60,2013,27,3.45,6.420487805,263.24,41
60,2013,28,3.75,9.283333333,445.6,48
60,2013,29,3.25,5.08,198.12,39
60,2013,30,3.25,5.418181818,178.8,33
60,2013,31,4.05,5.037096774,156.15,31
60,2013,32,3.25,5.08030303,167.65,33
60,2013,33,3.45,5.239473684,298.65,57
60,2013,34,3.45,7.349038462,382.15,52
60,2013,35,3.25,4.73358209,317.15,67
60,2013,36,3.25,6.954918033,424.25,61
60,2013,37,3.55,7.098076923,369.1,52
60,2013,38,3.25,5.532,276.6,50
60,2013,39,3.25,5.431355932,320.45,59
60,2013,40,3.45,6.572321429,368.05,56
60,2013,41,3.45,7.576829268,310.65,41
60,2013,42,3.25,6.108,335.94,55
60,2013,43,3.25,5.601851852,302.5,54
60,2013,44,3.25,7.007894737,266.3,38
60,2013,45,3.45,7.485737705,456.63,61
60,2013,46,3.95,7.841447368,595.95,76
60,2013,47,4.65,6.792272727,448.29,66
60,2013,48,3.75,6.683333333,461.15,69
60,2013,49,4.15,9.766714286,683.67,70
60,2013,50,4.45,7.996027397,583.71,73
60,2013,51,4.25,6.836935484,423.89,62
60,2013,52,3.25,6.552835821,439.04,67
61,2013,1,3.95,4.116666667,24.7,6
61,2013,2,3.35,4.484375,71.75,16
61,2013,3,4.45,6.988461538,90.85,13
61,2013,4,4.65,5.232352941,88.95,17
61,2013,5,5.95,13.8,110.4,8
61,2013,6,4.55,6.564285714,91.9,14
61,2013,7,4.35,3.961666667,23.77,6
61,2013,8,5.65,11.98076923,311.5,26
61,2013,9,7.85,12.80357143,358.5,28
61,2013,10,5.35,9.565384615,248.7,26
61,2013,11,3.65,5.869047619,123.25,21
61,2013,12,7.05,9.307142857,195.45,21
61,2013,13,5.45,8.475,118.65,14
61,2013,14,4.745,6.744666667,202.34,30
61,2013,15,7.85,7.546296296,203.75,27
61,2013,16,4.65,7.538,188.45,25
61,2013,17,3.85,7.45,81.95,11
61,2013,18,7.05,10.95952381,230.15,21
61,2013,19,4.65,9.73,194.6,20
61,2013,20,4.05,8.086363636,177.9,22
61,2013,21,4.85,8.77826087,201.9,23
61,2013,22,11.65,14.26461538,185.44,13
61,2013,23,4.05,5.368064516,166.41,31
61,2013,24,3.65,4.985714286,139.6,28
61,2013,25,4.25,4.340909091,47.75,11
61,2013,26,3.85,4.268181818,93.9,22
61,2013,27,3.45,5.2625,84.2,16
61,2013,28,3.55,5.4125,86.6,16
61,2013,29,3.25,6.75,121.5,18
61,2013,30,3.95,4.06,81.2,20
61,2013,31,3.45,3.979411765,67.65,17
61,2013,32,4.85,13.68076923,177.85,13
61,2013,33,5.05,7.592857143,106.3,14
61,2013,34,3.25,9.687083333,232.49,24
61,2013,35,3.65,6.396111111,230.26,36
61,2013,36,3.85,5.922727273,130.3,22
61,2013,37,3.85,5.557692308,144.5,26
61,2013,38,6.25,8.497368421,161.45,19
61,2013,39,5.65,7.8375,125.4,16
61,2013,40,8.25,16.78846154,218.25,13
61,2013,41,5.15,7.683333333,92.2,12
61,2013,42,4.75,7.683333333,138.3,18
61,2013,43,4.55,6.061111111,109.1,18
61,2013,44,3.55,6.391666667,153.4,24
61,2013,45,3.45,6.481578947,123.15,19
61,2013,46,4.45,7.613636364,251.25,33
61,2013,47,7.55,8.175,130.8,16
61,2013,48,8.85,8.672222222,78.05,9
61,2013,49,5.25,5.7625,92.2,16
61,2013,50,3.45,5.239473684,99.55,19
61,2013,51,4.15,9.504166667,114.05,12
61,2013,52,14.35,12.77,127.7,10
62,2013,1,3.25,6.25,37.5,6
62,2013,2,3.25,3.65,10.95,3
62,2013,3,3.45,7.983333333,23.95,3
62,2013,4,3.25,3.45,17.25,5
62,2013,5,3.25,3.421428571,23.95,7
62,2013,6,3.25,4.283333333,25.7,6
62,2013,7,4.15,4.15,8.3,2
62,2013,8,3.45,6.73,33.65,5
62,2013,9,3.25,4.75,38,8
62,2013,10,3.25,3.25,6.5,2
62,2013,11,3.25,3.483333333,20.9,6
62,2013,12,3.25,3.33,16.65,5
62,2013,13,4.65,8.335714286,58.35,7
62,2013,14,3.25,5.625,45,8
62,2013,15,3.25,5.636666667,84.55,15
62,2013,16,3.45,9.221428571,64.55,7
62,2013,17,3.25,3,12,4
62,2013,18,3.25,8.27,82.7,10
62,2013,19,3.35,5.516666667,33.1,6
62,2013,20,3.25,2.916666667,8.75,3
62,2013,21,3.25,3.116666667,9.35,3
